Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer
567,1,26,3,3438.55,67.0,2021-06-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,2,33,1,3473.12,77.0,2023-11-14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
475,2,36,1,3315.65,95.0,2024-11-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1,32,3,4276.78,43.0,2021-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,2,34,5,4427.97,78.0,2019-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,2,33,8,6411.57,54.0,2016-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
817,2,52,0,3403.57,79.0,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2,40,0,4023.46,70.0,2024-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
828,1,44,1,3228.55,67.0,2023-08-24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
912,2,26,1,4541.87,74.0,2023-10-17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,3,33,4,6177.48,40.0,2020-01-17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,2,32,3,3968.92,55.0,2021-10-23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2,24,7,7729.73,94.0,2007-01-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655,4,45,1,6970.03,67.2,2023-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,3,37,0,5155.86,72.0,2024-11-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,1,24,6,4020.05,65.0,2018-08-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
845,4,21,1,7550.64,80.0,2023-04-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,2,34,0,2922.01,55.0,2024-09-18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,3,45,7,7181.48,87.0,2017-05-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
525,2,39,2,4274.24,69.0,2023-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,2,29,0,4319.604,84.0,2024-11-08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,3,34,3,5722.1,81.0,2021-04-06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
988,2,21,0,3690.2299999999996,79.0,2024-12-03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
632,2,31,6,5946.66,86.0,2018-12-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,3,21,0,4710.62,80.0,2024-03-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,3,34,4,5705.92,61.0,2021-09-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
947,1,35,0,2825.53,70.0,2024-07-19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,32,3,5040.91,55.0,2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,2,24,2,3311.35,84.0,2022-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
896,1,25,0,3103.09,63.0,2024-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
842,2,28,2,4749.14,76.0,2022-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,2,34,8,6147.19,72.0,2016-03-19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
698,1,47,4,3897.0,85.0,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,3,39,2,4395.54,75.0,2022-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,1,21,14,7318.722000000001,78.0,2010-07-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,2,26,5,4881.152,82.0,2019-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,4,45,5,5324.86,58.0,2019-02-02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2,21,7,7875.63,75.0,2012-04-18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
924,3,41,2,4514.92,80.0,2022-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,3,39,3,4054.7980000000002,73.0,2021-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,1,37,2,3399.7,69.8,2022-12-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
892,2,33,8,5863.48,68.0,2016-12-12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
580,2,45,10,8202.95,78.0,2014-04-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,1,27,3,3901.29,74.0,2021-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
932,3,30,4,6808.08,71.0,2020-05-11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2,39,4,4573.44,59.0,2020-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,3,25,0,5034.96,65.0,2024-07-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,2,29,5,5165.41,72.2,2019-06-17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760,3,21,4,4913.53,52.0,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,3,21,7,6255.51,80.0,2017-05-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,2,41,3,4783.74,68.0,2023-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,2,39,6,6436.15,64.0,2018-01-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,2,45,7,6655.89,75.0,2017-02-09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804,2,39,1,3560.7799999999997,78.0,2023-06-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
746,1,38,2,2928.28,75.0,2022-07-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523,2,29,6,6181.07,66.0,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,2,23,1,3525.5200000000004,62.0,2023-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,1,33,3,3513.35,66.0,2021-09-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,2,22,0,4991.92,83.0,2024-06-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,3,42,0,4470.08,58.0,2024-09-07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,3,21,3,4757.2,63.0,2021-02-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
928,4,40,0,5206.24,54.0,2024-02-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,2,34,3,4943.66,78.0,2021-06-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,2,38,4,4453.71,57.0,2020-11-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2,27,1,3769.78,72.0,2023-12-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,1,33,14,5020.07,67.0,2010-03-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,3,35,9,8021.58,76.0,2015-11-15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
852,3,34,3,6135.66,71.0,2021-01-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2,32,3,5025.16,59.0,2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
196,3,28,0,4427.1,74.0,2024-09-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,1,44,0,2997.92,76.0,2024-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
856,2,39,3,4145.64,75.0,2021-05-18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
495,2,49,4,5098.93,55.0,2020-05-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
773,2,46,1,2785.95,82.0,2023-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,2,30,1,3362.98,89.0,2023-03-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,2,25,12,6307.28,73.0,2012-07-17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313,2,21,17,5911.558,100.0,2007-04-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2,46,3,3071.45,87.0,2021-12-21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764,3,38,5,5808.31,69.0,2019-10-27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,2,37,2,3542.1799999999994,68.0,2023-12-06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,2,38,9,5746.19,67.0,2015-05-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,1,32,3,4793.104,100.0,2021-06-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,2,23,0,3914.39,68.0,2024-02-18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,3,47,0,6458.62,54.0,2024-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
905,1,21,0,2647.39,61.0,2024-11-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,1,30,1,3591.59,58.0,2023-03-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
555,3,38,0,4563.14,83.0,2024-05-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
367,1,27,2,4664.63,44.0,2022-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,3,41,8,5712.69,81.0,2016-01-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
920,2,33,11,7315.0,58.0,2013-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,2,35,4,4821.96,56.0,2020-05-12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538,2,31,3,4262.34,64.0,2021-12-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
