Employee_ID,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Department_Finance,Department_HR,Department_Marketing,Department_Sales,Job_Role_Accountant,Job_Role_Content Specialist,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Manager,Job_Role_HR Specialist,Job_Role_Marketing Analyst,Job_Role_Marketing Manager,Job_Role_QA Engineer,Job_Role_Recruiter,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Senior Engineer,Job_Role_Software Engineer,Monthly_Income_Predictions,Subtraction_scaled,Pay_Flag,Attrition_Probability,Attrition_Risk_Flag,High_Potential_Flag,Segment_ID,Segment_Label
913,2,21,4,4226.73,77.0,2020-09-04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4823.636521051111,-0.7138375936306328,Fair,0.188717268815805,Low,0,0,"New Joiners — Lower tenure, lower income"
511,4,31,0,5156.98,67.0,2024-03-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5739.380931974569,-0.6964904304896438,Fair,0.2851833052288574,Low,0,0,"New Joiners — Lower tenure, lower income"
98,2,30,2,3410.34,63.0,2022-10-18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4329.559117816447,-1.099289654141974,Fair,0.2149262209368979,Low,0,0,"New Joiners — Lower tenure, lower income"
286,2,29,0,3085.05,54.0,2024-04-27,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3880.823976945029,-0.9516622129977992,Fair,0.2811515067636775,Low,0,0,"New Joiners — Lower tenure, lower income"
783,3,30,4,4728.2,83.0,2024-04-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5811.004774439309,-1.294920942053724,Fair,0.1831362814279983,Low,0,0,"New Joiners — Lower tenure, lower income"
740,3,37,1,4004.028,71.0,2023-08-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4945.48098666411,-1.125879029321469,Fair,0.235445639383167,Low,0,0,"New Joiners — Lower tenure, lower income"
499,1,25,6,4743.11,80.0,2018-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4432.436135236152,0.3715333577465879,Fair,0.2152635393896067,Low,1,1,"Tenured Employees — Higher tenure, higher income"
781,2,21,2,4145.89,75.0,2022-06-19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4348.224464711195,-0.2419707982811827,Fair,0.2123076011329817,Low,0,0,"New Joiners — Lower tenure, lower income"
18,2,34,7,5312.33,84.0,2017-04-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5464.025327987671,-0.1814117019613797,Fair,0.1140712830283442,Low,0,1,"Tenured Employees — Higher tenure, higher income"
197,2,25,2,4804.95,69.0,2022-06-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4339.338955639965,0.5568219742155458,Fair,0.2236191577385547,Low,0,0,"New Joiners — Lower tenure, lower income"
27,1,51,5,4654.12,72.0,2019-01-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4151.421865465733,0.6011742442462313,Fair,0.3401628078958268,Medium,0,0,"New Joiners — Lower tenure, lower income"
729,3,30,2,4036.99,63.0,2022-08-27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5250.372683203535,-1.4510784254892146,Fair,0.2210174618831647,Low,0,0,"New Joiners — Lower tenure, lower income"
744,4,33,3,5132.78,39.0,2024-10-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.6501788057885,-1.2926073685828756,Fair,0.7165649700440879,High,1,0,"New Joiners — Lower tenure, lower income"
345,2,39,0,2448.96,87.0,2024-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4103.170002776057,-1.9782616642586,Fair,0.2563378445980224,Low,0,0,"New Joiners — Lower tenure, lower income"
703,3,35,6,4741.72,65.0,2018-04-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6067.545055924456,-1.585547709932412,Fair,0.0803498956369604,Low,0,0,"New Joiners — Lower tenure, lower income"
190,3,36,2,5909.95,95.0,2020-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5368.469251664415,0.6475541827027395,Fair,0.2792213175371603,Low,0,0,"New Joiners — Lower tenure, lower income"
743,2,44,3,3017.63,73.8,2021-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4617.013837627887,-1.912695321092424,Fair,0.1743184215322364,Low,0,0,"New Joiners — Lower tenure, lower income"
971,3,26,11,6364.49,71.0,2013-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7221.039455801116,-1.0243433113747822,Fair,0.0689749920465178,Low,0,1,"Tenured Employees — Higher tenure, higher income"
271,1,39,4,4892.35,76.0,2020-11-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3965.299408489534,1.1086552752889447,Fair,0.2552956172346449,Low,1,0,"New Joiners — Lower tenure, lower income"
327,4,49,9,9252.24,52.0,2015-07-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554.199821059399,2.030677957896353,Underpaid,0.6078906886385403,High,1,1,"Tenured Employees — Higher tenure, higher income"
807,3,28,0,5213.31,81.0,2024-02-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4744.60272620019,0.5605247398826488,Fair,0.244466844048078,Low,0,0,"New Joiners — Lower tenure, lower income"
813,1,36,1,3350.23,48.0,2023-10-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3271.5319148788813,0.0941146556872478,Fair,0.3520492296431484,Medium,1,0,"New Joiners — Lower tenure, lower income"
779,2,31,0,2858.12,88.0,2024-02-08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3984.8123441009775,-1.3474058722944182,Fair,0.3108565855289997,Medium,0,0,"New Joiners — Lower tenure, lower income"
796,3,40,4,6735.44,84.0,2020-02-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632.096754974261,1.3194827987318076,Fair,0.7578899362716718,High,1,1,"Tenured Employees — Higher tenure, higher income"
352,1,33,7,4546.1,46.0,2017-08-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4674.119565286811,-0.1530979729640972,Fair,0.1924026922793777,Low,1,0,"New Joiners — Lower tenure, lower income"
386,2,26,1,3938.5300000000007,51.0,2023-11-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4306.840081376107,-0.4404602277362451,Fair,0.2406698173176607,Low,0,0,"New Joiners — Lower tenure, lower income"
753,2,42,0,4283.25,79.0,2024-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3951.7240224083534,0.3964702976495042,Fair,0.2876427250831326,Low,0,0,"New Joiners — Lower tenure, lower income"
792,1,30,6,4985.44,93.0,2018-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4620.887423540959,0.4359666459550805,Fair,0.1443553580671308,Low,1,1,"Tenured Employees — Higher tenure, higher income"
732,3,32,6,6008.74,61.0,2018-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6087.361647220759,-0.0940232439754787,Fair,0.1718674385382164,Low,0,1,"Tenured Employees — Higher tenure, higher income"
263,2,37,0,3775.87,76.0,2024-02-26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3893.1327251542593,-0.1402339203788311,Fair,0.3039239035798338,Medium,0,0,"New Joiners — Lower tenure, lower income"
841,1,33,0,2756.01,75.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3117.2366379140126,-0.4319891722907526,Fair,0.2901546409054157,Low,0,0,"New Joiners — Lower tenure, lower income"
169,2,50,4,5670.02,64.0,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4968.556186033483,0.8388771496398995,Fair,0.2295359645856023,Low,0,1,"Tenured Employees — Higher tenure, higher income"
650,2,32,5,5979.48,53.0,2019-08-09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5016.459097720291,1.1516719942828113,Fair,0.2322305916604626,Low,1,1,"Tenured Employees — Higher tenure, higher income"
563,2,44,0,4205.86,92.0,2024-02-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3901.027608053719,0.3645475689299275,Fair,0.3233422069806378,Medium,0,0,"New Joiners — Lower tenure, lower income"
660,2,35,16,7428.22,73.0,2008-07-27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7468.4360328553075,-0.0480941573033086,Fair,0.0307119613565339,Low,0,1,"Tenured Employees — Higher tenure, higher income"
730,3,26,1,4293.99,71.0,2023-04-13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4961.437362793969,-0.7981970417963689,Fair,0.1968122606431888,Low,0,0,"New Joiners — Lower tenure, lower income"
554,2,36,5,4584.35,64.0,2019-09-07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4996.756751890944,-0.4931952206661322,Fair,0.23774086361649,Low,0,0,"New Joiners — Lower tenure, lower income"
307,3,33,6,5149.56,59.0,2018-12-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6064.025519366976,-1.0936048489696648,Fair,0.642522981053985,High,1,1,"Tenured Employees — Higher tenure, higher income"
926,2,38,4,4488.74,74.0,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4806.71327623262,-0.3802626882766224,Fair,0.2645285471696222,Low,0,0,"New Joiners — Lower tenure, lower income"
962,2,30,1,4966.99,53.0,2023-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4305.032164387629,0.7916321430470948,Fair,0.271876874165012,Low,0,0,"New Joiners — Lower tenure, lower income"
758,2,31,4,4593.37,85.0,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4822.705266612442,-0.2742609254209289,Fair,0.2385169647140466,Low,0,0,"New Joiners — Lower tenure, lower income"
897,2,21,0,4477.65,61.0,2024-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3954.580344020287,0.6255364472618804,Fair,0.2432502922178292,Low,0,0,"New Joiners — Lower tenure, lower income"
791,2,52,4,7384.53,66.0,2014-08-02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4760.323920682335,3.1382752353791057,Underpaid,0.3035749247370266,Medium,0,1,"Tenured Employees — Higher tenure, higher income"
642,2,28,7,6092.238,72.0,2017-04-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5666.987918244548,0.50855449613282,Fair,0.1096580830146552,Low,0,1,"Tenured Employees — Higher tenure, higher income"
503,3,30,4,4860.54,69.0,2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5648.441958422823,-0.9422481044887944,Fair,0.2005682276102411,Low,0,0,"New Joiners — Lower tenure, lower income"
309,2,31,0,4045.58,92.0,2024-12-06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.5351219788536,0.1662830906227965,Fair,0.3844254249003135,Medium,0,0,"New Joiners — Lower tenure, lower income"
111,3,29,4,5114.43,68.0,2024-12-20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5703.476445392813,-0.7044377675342539,Fair,0.1745676858337312,Low,0,0,"New Joiners — Lower tenure, lower income"
526,2,30,0,4613.56,66.0,2024-01-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3907.927047609772,0.8438630019215166,Fair,0.3216703382669518,Medium,0,0,"New Joiners — Lower tenure, lower income"
870,3,37,0,3732.712,95.0,2024-08-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4766.320564867287,-1.2360874352681062,Fair,0.2411871904651892,Low,0,0,"New Joiners — Lower tenure, lower income"
58,4,42,1,5640.02,66.0,2023-08-23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5987.197157717184,-0.4151874675316812,Fair,0.2990185683606144,Low,0,0,"New Joiners — Lower tenure, lower income"
651,2,32,2,3548.07,76.0,2022-01-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4550.885310088992,-1.199261932252515,Fair,0.2973169670804041,Low,0,0,"New Joiners — Lower tenure, lower income"
7,3,41,0,5343.6,61.0,2024-08-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4709.163712358873,0.7587192582252171,Fair,0.3217330976758493,Medium,0,0,"New Joiners — Lower tenure, lower income"
967,2,38,6,5226.84,47.0,2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5412.034186270406,-0.2214728229955624,Fair,0.1480540897020205,Low,0,1,"Tenured Employees — Higher tenure, higher income"
139,2,37,1,4781.47,74.0,2023-05-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4190.953554635053,0.7061957333224289,Fair,0.3474373225141212,Medium,0,0,"New Joiners — Lower tenure, lower income"
164,2,28,5,4399.43,74.0,2019-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5220.971377879967,-0.982477321945045,Fair,0.1290557813469084,Low,0,0,"New Joiners — Lower tenure, lower income"
359,2,33,0,3986.88,48.0,2024-01-17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3865.819708019148,0.1447754120019641,Fair,0.339667995568841,Medium,0,0,"New Joiners — Lower tenure, lower income"
839,1,38,0,3077.86,82.0,2024-11-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3075.9300545333504,0.0023080123589968,Fair,0.364836070559402,Medium,1,0,"New Joiners — Lower tenure, lower income"
44,1,23,2,2704.85,80.0,2022-03-06,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3511.861755034741,-0.9651014169374524,Fair,0.3170934690249054,Medium,0,0,"New Joiners — Lower tenure, lower income"
616,2,33,8,7094.9,85.0,2016-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5756.224928782113,1.6009149804708989,Fair,0.0940619074166059,Low,1,1,"Tenured Employees — Higher tenure, higher income"
64,2,37,1,5088.4,81.0,2023-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121.449189398612,1.1563717524536483,Fair,0.8570057786243567,High,1,0,"New Joiners — Lower tenure, lower income"
592,2,35,1,4195.57,80.0,2023-06-25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4198.050406201697,-0.0029663056639557,Fair,0.3213905296955199,Medium,0,0,"New Joiners — Lower tenure, lower income"
587,3,29,2,6011.45,67.0,2022-07-16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5198.846509767663,0.9717885457539436,Fair,0.2634619409662918,Low,0,0,"New Joiners — Lower tenure, lower income"
39,1,43,11,5338.26,63.0,2013-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5520.763180482234,-0.2182546623145693,Fair,0.1385982269337602,Low,0,1,"Tenured Employees — Higher tenure, higher income"
400,1,40,5,5263.684,81.0,2019-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4235.749376673206,1.2293019962875873,Fair,0.1855288271874139,Low,1,1,"Tenured Employees — Higher tenure, higher income"
787,2,24,3,4064.364,70.0,2021-11-18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4571.129712449889,-0.6060386408121786,Fair,0.1773084577535755,Low,0,0,"New Joiners — Lower tenure, lower income"
889,3,55,4,5430.78,62.0,2020-10-08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5593.099685607674,-0.1941173193568461,Fair,0.2916259397214694,Low,0,0,"New Joiners — Lower tenure, lower income"
984,2,33,3,5403.57,57.0,2021-07-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4753.673912557398,0.7772075573124227,Fair,0.216991850905674,Low,0,0,"New Joiners — Lower tenure, lower income"
205,3,38,3,6313.86,61.0,2021-05-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5407.025377341213,1.084479096860565,Fair,0.2171277287467063,Low,0,1,"Tenured Employees — Higher tenure, higher income"
421,2,31,4,5376.78,67.0,2020-11-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4803.489294638361,0.6855955549715279,Fair,0.1973477911766568,Low,0,0,"New Joiners — Lower tenure, lower income"
961,1,41,3,2981.51,67.0,2021-01-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3714.274479406314,-0.8763094625877224,Fair,0.2002342356573769,Low,0,0,"New Joiners — Lower tenure, lower income"
863,3,41,2,4123.68,68.0,2022-03-04,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5163.142543816548,-1.2430881801065872,Fair,0.2911800536435898,Low,0,0,"New Joiners — Lower tenure, lower income"
285,1,40,13,4143.54,74.0,2011-02-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5977.672404450264,-2.193429985799458,Overpaid,0.0564291073318496,Low,0,1,"Tenured Employees — Higher tenure, higher income"
453,4,39,0,4858.684,65.0,2024-01-18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5635.304731291919,-0.9287569400529556,Fair,0.2229866925832305,Low,0,0,"New Joiners — Lower tenure, lower income"
789,1,33,10,5458.09,91.0,2014-09-06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5329.650630100643,0.1536000152501958,Fair,0.1165652075803954,Low,1,1,"Tenured Employees — Higher tenure, higher income"
497,1,32,3,4181.01,51.0,2021-01-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3725.549265304347,0.5446832684552725,Fair,0.2752207987488289,Low,1,0,"New Joiners — Lower tenure, lower income"
419,3,24,4,4836.05,60.0,2020-04-21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5625.173238762674,-0.9437086276833022,Fair,0.0997501332200155,Low,0,0,"New Joiners — Lower tenure, lower income"
473,2,36,16,8149.43,85.0,2008-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7504.949253162596,0.7707313779275874,Fair,0.0496094985430559,Low,0,1,"Tenured Employees — Higher tenure, higher income"
186,2,36,3,5773.67,74.0,2021-05-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4557.817803609112,1.454031704250511,Fair,0.251412326022907,Low,1,0,"New Joiners — Lower tenure, lower income"
969,2,39,4,5032.3,65.0,2020-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4837.5930992909525,0.2328490317389648,Fair,0.1725894818980202,Low,0,0,"New Joiners — Lower tenure, lower income"
633,4,24,0,5383.96,82.0,2024-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5648.471131427808,-0.3163275703781005,Fair,0.1584191713871927,Low,0,0,"New Joiners — Lower tenure, lower income"
857,4,33,7,7391.16,90.0,2023-08-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7171.722716396764,0.2624239758753853,Fair,0.0828332435079914,Low,0,1,"Tenured Employees — Higher tenure, higher income"
873,3,50,2,6077.39,81.0,2022-04-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172.713432035047,1.0818982897907137,Fair,0.8333135419542193,High,0,0,"New Joiners — Lower tenure, lower income"
229,2,44,0,4159.57,68.0,2024-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4081.889077818069,0.0928982354954195,Fair,0.3251357600285354,Medium,0,0,"New Joiners — Lower tenure, lower income"
548,2,38,6,5109.09,84.0,2018-10-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242.673803640523,-0.1597522184392631,Fair,0.7023093691892008,High,1,1,"Tenured Employees — Higher tenure, higher income"
858,3,22,1,4892.75,87.0,2023-10-15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5054.86712027748,-0.193875072467662,Fair,0.1855963351690344,Low,0,0,"New Joiners — Lower tenure, lower income"
368,2,24,2,3762.47,67.0,2022-02-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4515.432077178701,-0.9004636711320875,Fair,0.2779460302574245,Low,0,0,"New Joiners — Lower tenure, lower income"
62,1,30,0,4075.45,64.0,2024-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3251.873337085186,0.9849113093792412,Fair,0.3455751785415222,Medium,1,0,"New Joiners — Lower tenure, lower income"
627,2,30,2,3516.45,55.0,2022-02-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4322.481525733697,-0.963929165503122,Fair,0.2222269113741264,Low,0,0,"New Joiners — Lower tenure, lower income"
597,2,40,3,4398.56,80.0,2021-05-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4736.51687346914,-0.4041609746251796,Fair,0.2929348956217086,Low,0,0,"New Joiners — Lower tenure, lower income"
508,1,28,0,2870.52,73.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3261.624285682862,-0.4677197053549627,Fair,0.3027826563080731,Medium,0,0,"New Joiners — Lower tenure, lower income"
545,1,42,8,5236.43,93.0,2016-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4916.256014870651,0.3828945052994232,Fair,0.1128837447669628,Low,1,1,"Tenured Employees — Higher tenure, higher income"
596,3,21,1,4674.84,86.0,2023-12-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4979.179491710584,-0.3639581119450531,Fair,0.7658374774198492,High,1,0,"New Joiners — Lower tenure, lower income"
748,2,53,3,6276.68,60.0,2021-10-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4553.728199822908,2.0604696440812864,Underpaid,0.3194602209824124,Medium,0,1,"Tenured Employees — Higher tenure, higher income"
455,1,30,2,3422.45,62.0,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3697.889877449768,-0.3293972043770358,Fair,0.2542031559059073,Low,0,0,"New Joiners — Lower tenure, lower income"
254,2,30,0,4038.49,88.0,2024-10-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910.009414544424,0.1536493047326081,Fair,0.8495633508582675,High,1,0,"New Joiners — Lower tenure, lower income"
138,2,37,1,3996.37,100.0,2023-03-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138.258470595143,-0.1696837290958241,Fair,0.8318178501135015,High,1,0,"New Joiners — Lower tenure, lower income"
515,3,33,2,5358.85,86.0,2022-03-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5209.721527168629,0.1783420124147749,Fair,0.2023401504432355,Low,0,0,"New Joiners — Lower tenure, lower income"
710,3,26,2,6275.68,57.0,2022-05-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5190.325557134702,1.297970078073481,Fair,0.2199597269634133,Low,0,0,"New Joiners — Lower tenure, lower income"
436,1,27,1,3741.84,60.0,2023-12-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3290.197261773629,0.540117345122213,Fair,0.3204479763256807,Medium,1,0,"New Joiners — Lower tenure, lower income"
571,1,39,1,3279.81,76.0,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3293.620500911631,-0.0165159105989196,Fair,0.3359097721776478,Medium,1,0,"New Joiners — Lower tenure, lower income"
110,4,36,2,5586.4,91.0,2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6093.487415878672,-0.6064233643716759,Fair,0.1328390223309778,Low,0,0,"New Joiners — Lower tenure, lower income"
678,2,36,2,4568.84,86.0,2022-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4411.0688263797765,0.1886777760829618,Fair,0.2026262411827733,Low,0,0,"New Joiners — Lower tenure, lower income"
361,3,30,3,4103.02,67.0,2021-10-26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5402.107190128698,-1.5535720267972148,Fair,0.1163424773747021,Low,0,0,"New Joiners — Lower tenure, lower income"
337,1,24,8,3413.12,75.0,2016-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4876.692907321993,-1.7502796927498483,Fair,0.1409154843570963,Low,0,0,"New Joiners — Lower tenure, lower income"
611,2,39,0,3465.32,69.0,2024-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3945.5600185617914,-0.5743166930252459,Fair,0.2686399603530037,Low,0,0,"New Joiners — Lower tenure, lower income"
701,4,28,1,5960.02,100.0,2023-05-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5841.683535105853,0.1415180004903336,Fair,0.1753312676789877,Low,0,0,"New Joiners — Lower tenure, lower income"
320,3,32,1,6245.42,83.0,2023-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4987.360179485149,1.5045075958263985,Fair,0.3329190691139556,Medium,0,0,"New Joiners — Lower tenure, lower income"
614,3,21,0,5447.04,72.0,2024-09-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4736.781976518483,0.8493941018538176,Fair,0.2366756470537752,Low,0,0,"New Joiners — Lower tenure, lower income"
397,1,31,6,4812.62,74.0,2018-01-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401.089567579537,0.4921472344907463,Fair,0.7421410438960755,High,1,1,"Tenured Employees — Higher tenure, higher income"
149,4,39,0,5586.94,72.0,2024-03-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5736.649797007956,-0.1790372151587523,Fair,0.3163910837637184,Medium,0,0,"New Joiners — Lower tenure, lower income"
794,3,21,0,4931.76,61.0,2024-08-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733.169047259356,0.2374939505964242,Fair,0.817290092735444,High,1,0,"New Joiners — Lower tenure, lower income"
685,1,48,4,3361.45,64.0,2020-05-23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4004.950308610723,-0.7695588766401076,Fair,0.3011974112815673,Medium,0,0,"New Joiners — Lower tenure, lower income"
541,3,37,0,4800.51,83.0,2024-09-15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4732.2044055956,0.0816863267891354,Fair,0.2786205866996032,Low,0,0,"New Joiners — Lower tenure, lower income"
159,3,32,12,7662.64,83.0,2012-04-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429.510439523323,0.2787985029243613,Fair,0.406720732746644,Medium,1,1,"Tenured Employees — Higher tenure, higher income"
